Location_ID,TS,Wind_Speed_kmh,Wind_Dir_deg,Temp_C,Humidity_RH
LOC-DEL-01,2025-01-17 13:00,10.1,138,16.5,55.9
LOC-DEL-01,2025-01-17 14:00,6.3,224,17.6,61.5
LOC-DEL-01,2025-01-17 15:00,9.6,237,16.6,69.7
LOC-DEL-01,2025-01-17 16:00,6.7,234,13.7,69.4
LOC-DEL-01,2025-01-17 17:00,6.7,343,11.3,61.4
LOC-DEL-01,2025-01-17 18:00,4.4,199,10.5,68.7
LOC-DEL-01,2025-01-17 19:00,3.4,53,9.3,73.5
LOC-DEL-01,2025-01-17 20:00,2.0,321,6.4,73.7
LOC-DEL-01,2025-01-17 21:00,4.0,239,4.5,73.4
LOC-DEL-01,2025-01-17 22:00,1.1,327,5.9,88.4
LOC-DEL-01,2025-01-17 23:00,3.2,231,2.4,88.8
LOC-DEL-01,2025-01-18 00:00,2.1,251,2.0,90.1
LOC-DEL-01,2025-01-18 01:00,7.9,221,2.0,86.6
LOC-DEL-01,2025-01-18 02:00,4.8,290,3.1,90.1
LOC-DEL-01,2025-01-18 03:00,6.1,314,2.7,82.7
LOC-DEL-01,2025-01-18 04:00,9.2,284,7.8,90.4
LOC-DEL-01,2025-01-18 05:00,10.2,256,8.2,72.1
LOC-DEL-01,2025-01-18 06:00,9.0,321,10.3,76.6
LOC-DEL-01,2025-01-18 07:00,8.0,242,14.0,65.5
LOC-DEL-01,2025-01-18 08:00,11.2,247,15.9,62.4
LOC-DEL-01,2025-01-18 09:00,13.3,253,16.9,62.1
LOC-DEL-01,2025-01-18 10:00,17.2,255,16.3,52.4
LOC-DEL-01,2025-01-18 11:00,15.8,250,19.6,63.1
LOC-DEL-01,2025-01-18 12:00,11.4,284,18.6,54.9
LOC-DEL-01,2025-01-18 13:00,11.3,279,16.0,61.4
LOC-DEL-01,2025-01-18 14:00,12.2,248,17.4,55.7
LOC-DEL-01,2025-01-18 15:00,9.8,357,17.0,52.7
LOC-DEL-01,2025-01-18 16:00,9.0,278,12.5,59.1
LOC-DEL-01,2025-01-18 17:00,7.7,319,12.6,68.6
LOC-DEL-01,2025-01-18 18:00,6.3,355,10.6,68.8
LOC-DEL-01,2025-01-18 19:00,6.0,264,7.7,69.0
LOC-DEL-01,2025-01-18 20:00,1.7,265,2.7,81.7
LOC-DEL-01,2025-01-18 21:00,3.6,250,4.8,81.6
LOC-DEL-01,2025-01-18 22:00,3.5,297,3.8,81.7
LOC-DEL-01,2025-01-18 23:00,1.1,306,2.0,89.9
LOC-DEL-01,2025-01-19 00:00,2.4,254,2.6,94.2
LOC-DEL-01,2025-01-19 01:00,5.4,197,2.2,83.0
LOC-DEL-01,2025-01-19 02:00,6.9,346,2.0,77.7
LOC-DEL-01,2025-01-19 03:00,6.6,322,4.2,79.8
LOC-DEL-01,2025-01-19 04:00,10.0,292,4.6,78.7
LOC-DEL-01,2025-01-19 05:00,4.1,300,8.2,78.9
LOC-DEL-01,2025-01-19 06:00,12.0,331,9.0,60.8
LOC-DEL-01,2025-01-19 07:00,15.5,329,11.9,70.9
LOC-DEL-01,2025-01-19 08:00,13.3,197,16.5,66.2
LOC-DEL-01,2025-01-19 09:00,18.1,262,15.3,55.2
LOC-DEL-01,2025-01-19 10:00,14.1,346,17.1,59.8
LOC-DEL-01,2025-01-19 11:00,12.3,210,16.8,56.5
LOC-DEL-01,2025-01-19 12:00,12.3,238,17.1,54.8
LOC-DEL-01,2025-01-19 13:00,9.2,304,15.6,55.1
LOC-DEL-01,2025-01-19 14:00,10.4,236,17.1,49.7
LOC-DEL-01,2025-01-19 15:00,5.8,275,16.1,66.1
LOC-DEL-01,2025-01-19 16:00,8.4,236,13.8,65.9
LOC-DEL-01,2025-01-19 17:00,8.6,270,11.6,62.1
LOC-DEL-01,2025-01-19 18:00,3.6,201,12.9,69.7
LOC-DEL-01,2025-01-19 19:00,4.3,292,5.2,66.0
LOC-DEL-01,2025-01-19 20:00,1.8,276,3.6,82.0
LOC-DEL-01,2025-01-19 21:00,1.7,229,6.8,85.1
LOC-DEL-01,2025-01-19 22:00,1.6,225,2.0,79.4
LOC-DEL-01,2025-01-19 23:00,1.8,240,2.1,84.9
LOC-DEL-01,2025-01-20 00:00,0.6,333,2.3,87.2
LOC-DEL-01,2025-01-20 01:00,5.2,280,2.1,84.6
LOC-DEL-01,2025-01-20 02:00,3.8,286,4.5,84.4
LOC-DEL-01,2025-01-20 03:00,6.4,260,2.6,81.1
LOC-DEL-01,2025-01-20 04:00,6.9,274,5.8,68.1
LOC-DEL-01,2025-01-20 05:00,12.1,231,8.2,68.7
LOC-DEL-01,2025-01-20 06:00,9.7,349,11.5,72.1
LOC-DEL-01,2025-01-20 07:00,14.2,239,10.3,70.7
LOC-DEL-01,2025-01-20 08:00,13.8,281,16.1,61.2
LOC-DEL-01,2025-01-20 09:00,15.4,191,15.5,63.4
LOC-DEL-01,2025-01-20 10:00,16.1,320,18.9,48.7
LOC-DEL-01,2025-01-20 11:00,11.6,260,16.1,53.5
LOC-DEL-01,2025-01-20 12:00,15.8,332,17.5,58.9
LOC-DEL-01,2025-01-20 13:00,8.9,233,16.9,54.5
LOC-DEL-01,2025-01-20 14:00,8.5,243,18.4,65.1
LOC-DEL-01,2025-01-20 15:00,7.9,289,15.6,60.8
LOC-DEL-01,2025-01-20 16:00,9.1,270,13.3,62.4
LOC-DEL-01,2025-01-20 17:00,6.3,253,11.4,65.6
LOC-DEL-01,2025-01-20 18:00,6.1,256,9.6,78.0
LOC-DEL-01,2025-01-20 19:00,6.1,286,9.0,72.2
LOC-DEL-01,2025-01-20 20:00,0.5,219,5.8,79.7
LOC-DEL-01,2025-01-20 21:00,5.7,10,2.6,81.3
LOC-DEL-01,2025-01-20 22:00,0.5,245,4.0,85.5
LOC-DEL-01,2025-01-20 23:00,1.9,248,2.0,81.4
LOC-DEL-01,2025-01-21 00:00,0.7,280,2.0,88.7
LOC-DEL-01,2025-01-21 01:00,0.5,257,5.4,79.9
LOC-DEL-01,2025-01-21 02:00,2.5,292,4.7,92.8
LOC-DEL-01,2025-01-21 03:00,11.7,202,3.6,80.1
LOC-DEL-01,2025-01-21 04:00,10.2,274,6.4,79.8
LOC-DEL-01,2025-01-21 05:00,10.1,254,8.4,71.9
LOC-DEL-01,2025-01-21 06:00,11.8,268,10.9,68.2
LOC-DEL-01,2025-01-21 07:00,8.7,326,13.8,65.9
LOC-DEL-01,2025-01-21 08:00,12.0,331,12.6,59.2
LOC-DEL-01,2025-01-21 09:00,15.9,280,12.5,75.1
LOC-DEL-01,2025-01-21 10:00,15.0,299,16.8,58.4
LOC-DEL-01,2025-01-21 11:00,13.4,263,18.6,56.0
LOC-DEL-01,2025-01-21 12:00,14.4,137,17.7,60.7
LOC-DEL-01,2025-01-21 13:00,12.2,252,18.7,56.5
LOC-DEL-01,2025-01-21 14:00,9.5,288,18.6,61.7
LOC-DEL-01,2025-01-21 15:00,8.3,308,14.2,52.5
LOC-DEL-01,2025-01-21 16:00,9.5,293,15.4,65.1
LOC-DEL-01,2025-01-21 17:00,8.0,303,11.1,68.3
LOC-DEL-01,2025-01-21 18:00,5.7,318,11.8,73.5
LOC-DEL-01,2025-01-21 19:00,3.4,236,7.9,69.5
LOC-DEL-01,2025-01-21 20:00,1.2,256,5.0,76.8
LOC-DEL-01,2025-01-21 21:00,2.2,233,2.0,81.7
LOC-DEL-01,2025-01-21 22:00,0.5,235,4.1,87.7
LOC-DEL-01,2025-01-21 23:00,3.9,261,2.0,79.8
LOC-DEL-01,2025-01-22 00:00,4.1,214,2.0,75.0
LOC-DEL-01,2025-01-22 01:00,6.5,211,2.4,85.9
LOC-DEL-01,2025-01-22 02:00,8.6,325,2.0,83.9
LOC-DEL-01,2025-01-22 03:00,8.1,226,4.7,78.1
LOC-DEL-01,2025-01-22 04:00,10.1,34,6.7,80.0
LOC-DEL-01,2025-01-22 05:00,9.5,190,8.5,71.3
LOC-DEL-01,2025-01-22 06:00,10.0,276,9.0,68.0
LOC-DEL-01,2025-01-22 07:00,12.2,269,10.8,71.7
LOC-DEL-01,2025-01-22 08:00,14.8,230,13.5,63.3
LOC-DEL-01,2025-01-22 09:00,11.1,233,14.7,57.9
LOC-DEL-01,2025-01-22 10:00,14.5,278,16.2,61.4
LOC-DEL-01,2025-01-22 11:00,14.6,265,19.0,54.8
LOC-DEL-01,2025-01-22 12:00,8.3,263,18.4,52.1
LOC-DEL-01,2025-01-22 13:00,14.2,325,19.9,60.1
LOC-DEL-01,2025-01-22 14:00,9.8,255,17.1,58.0
LOC-DEL-01,2025-01-22 15:00,9.3,249,16.6,65.4
LOC-DEL-01,2025-01-22 16:00,5.1,166,14.0,65.5
LOC-DEL-01,2025-01-22 17:00,5.4,263,11.2,60.0
LOC-DEL-01,2025-01-22 18:00,5.7,283,9.3,77.3
LOC-DEL-01,2025-01-22 19:00,5.8,266,8.9,68.2
LOC-DEL-01,2025-01-22 20:00,0.5,306,7.0,72.1
LOC-DEL-01,2025-01-22 21:00,0.5,320,4.9,76.1
LOC-DEL-01,2025-01-22 22:00,0.5,298,2.0,91.2
LOC-DEL-01,2025-01-22 23:00,1.1,262,2.0,87.5
LOC-DEL-01,2025-01-23 00:00,4.3,246,2.1,80.0
LOC-DEL-01,2025-01-23 01:00,0.5,261,2.0,79.5
LOC-DEL-01,2025-01-23 02:00,5.0,258,6.7,86.9
LOC-DEL-01,2025-01-23 03:00,4.1,320,4.4,83.3
LOC-DEL-01,2025-01-23 04:00,8.9,270,7.1,81.1
LOC-DEL-01,2025-01-23 05:00,8.8,244,8.9,76.8
LOC-DEL-01,2025-01-23 06:00,8.5,203,10.2,77.7
LOC-DEL-01,2025-01-23 07:00,12.6,280,12.3,66.4
LOC-DEL-01,2025-01-23 08:00,10.0,232,13.7,69.9
LOC-DEL-01,2025-01-23 09:00,13.4,344,15.5,51.2
LOC-DEL-01,2025-01-23 10:00,11.5,242,17.0,58.2
LOC-DEL-01,2025-01-23 11:00,16.4,295,17.2,53.9
LOC-DEL-01,2025-01-23 12:00,14.2,321,16.3,56.2
LOC-DEL-01,2025-01-23 13:00,10.6,213,20.1,50.4
LOC-DEL-01,2025-01-23 14:00,13.0,266,16.6,59.3
LOC-DEL-01,2025-01-23 15:00,7.9,4,15.2,60.2
LOC-DEL-01,2025-01-23 16:00,12.0,270,11.6,63.4
LOC-DEL-01,2025-01-23 17:00,6.1,331,11.8,64.3
LOC-DEL-01,2025-01-23 18:00,2.2,258,6.7,77.7
LOC-DEL-01,2025-01-23 19:00,0.6,290,7.3,76.8
LOC-DEL-01,2025-01-23 20:00,3.2,240,9.0,70.7
LOC-DEL-01,2025-01-23 21:00,0.9,291,5.0,80.7
LOC-DEL-01,2025-01-23 22:00,3.4,211,5.8,82.0
LOC-DEL-01,2025-01-23 23:00,5.2,286,2.0,86.9
LOC-DEL-01,2025-01-24 00:00,0.5,297,2.0,85.0
LOC-DEL-01,2025-01-24 01:00,2.8,281,3.6,82.2
LOC-DEL-01,2025-01-24 02:00,9.2,258,2.4,82.7
LOC-DEL-01,2025-01-24 03:00,7.9,261,3.8,77.4
LOC-DEL-01,2025-01-24 04:00,10.8,242,5.0,84.1
LOC-DEL-01,2025-01-24 05:00,8.2,305,5.1,78.9
LOC-DEL-01,2025-01-24 06:00,8.6,302,7.0,74.5
LOC-DEL-01,2025-01-24 07:00,11.4,300,12.1,61.3
LOC-DEL-01,2025-01-24 08:00,17.1,199,14.2,65.4
LOC-DEL-01,2025-01-24 09:00,12.0,210,18.1,59.9
LOC-DEL-01,2025-01-24 10:00,13.7,338,16.6,61.6
LOC-DEL-01,2025-01-24 11:00,11.3,286,15.6,55.5
LOC-DEL-01,2025-01-24 12:00,8.0,278,19.3,52.9
LOC-DEL-01,2025-01-24 13:00,14.7,221,18.4,57.5
LOC-DEL-01,2025-01-24 14:00,7.4,284,17.9,63.0
LOC-DEL-01,2025-01-24 15:00,10.2,248,14.9,59.0
LOC-DEL-01,2025-01-24 16:00,5.8,221,13.0,62.7
LOC-DEL-01,2025-01-24 17:00,7.8,290,13.1,60.4
LOC-DEL-01,2025-01-24 18:00,7.4,225,7.4,66.6
LOC-DEL-01,2025-01-24 19:00,5.3,258,7.2,76.2
LOC-DEL-01,2025-01-24 20:00,6.3,314,5.1,84.6
LOC-DEL-01,2025-01-24 21:00,0.5,293,4.5,76.6
LOC-DEL-01,2025-01-24 22:00,3.3,202,3.7,90.0
LOC-DEL-01,2025-01-24 23:00,1.4,281,3.9,79.5
LOC-DEL-01,2025-01-25 00:00,4.0,261,5.0,98.0
LOC-DEL-01,2025-01-25 01:00,3.1,350,3.1,88.9
LOC-DEL-01,2025-01-25 02:00,6.3,288,3.4,85.5
LOC-DEL-01,2025-01-25 03:00,5.3,220,5.6,77.5
LOC-DEL-01,2025-01-25 04:00,8.9,345,6.7,81.4
LOC-DEL-01,2025-01-25 05:00,7.4,252,7.9,77.2
LOC-DEL-01,2025-01-25 06:00,10.4,266,11.0,74.2
LOC-DEL-01,2025-01-25 07:00,14.0,295,9.8,64.3
LOC-DEL-01,2025-01-25 08:00,13.2,240,14.8,62.7
LOC-DEL-01,2025-01-25 09:00,14.8,246,16.7,61.5
LOC-DEL-01,2025-01-25 10:00,13.0,231,13.7,62.5
LOC-DEL-01,2025-01-25 11:00,15.9,297,18.8,53.6
LOC-DEL-01,2025-01-25 12:00,15.6,281,19.0,48.2
LOC-DEL-01,2025-01-25 13:00,8.7,288,17.2,56.2
LOC-DEL-01,2025-01-25 14:00,8.0,320,15.4,50.2
LOC-DEL-01,2025-01-25 15:00,8.5,193,14.7,67.1
LOC-DEL-01,2025-01-25 16:00,7.7,245,12.3,68.7
LOC-DEL-01,2025-01-25 17:00,8.7,335,12.3,68.6
LOC-DEL-01,2025-01-25 18:00,4.2,281,9.5,63.4
LOC-DEL-01,2025-01-25 19:00,4.4,267,6.5,69.1
LOC-DEL-01,2025-01-25 20:00,2.3,228,6.0,73.7
LOC-DEL-01,2025-01-25 21:00,0.5,228,5.7,85.8
LOC-DEL-01,2025-01-25 22:00,1.8,204,2.0,79.7
LOC-DEL-01,2025-01-25 23:00,2.6,273,2.0,79.5
LOC-DEL-01,2025-01-26 00:00,1.7,257,2.0,85.9
LOC-DEL-01,2025-01-26 01:00,1.2,307,4.8,91.2
LOC-DEL-01,2025-01-26 02:00,6.6,339,4.3,77.2
LOC-DEL-01,2025-01-26 03:00,8.5,282,2.7,76.0
LOC-DEL-01,2025-01-26 04:00,8.8,210,6.8,79.2
LOC-DEL-01,2025-01-26 05:00,9.1,268,9.5,79.7
LOC-DEL-01,2025-01-26 06:00,12.1,267,7.7,72.6
LOC-DEL-01,2025-01-26 07:00,13.4,224,13.8,64.4
LOC-DEL-01,2025-01-26 08:00,13.6,253,14.0,61.6
LOC-DEL-01,2025-01-26 09:00,12.9,197,15.5,63.5
LOC-DEL-01,2025-01-26 10:00,11.4,301,19.6,63.9
LOC-DEL-01,2025-01-26 11:00,14.4,259,17.0,56.8
LOC-DEL-01,2025-01-26 12:00,11.4,232,16.8,51.5
LOC-DEL-01,2025-01-26 13:00,13.6,336,17.6,51.9
LOC-DEL-01,2025-01-26 14:00,12.0,291,16.1,58.2
LOC-DEL-01,2025-01-26 15:00,10.5,214,15.8,63.1
LOC-DEL-01,2025-01-26 16:00,6.5,271,15.3,66.9
LOC-DEL-01,2025-01-26 17:00,8.6,16,13.1,65.1
LOC-DEL-01,2025-01-26 18:00,5.6,302,8.8,63.1
LOC-DEL-01,2025-01-26 19:00,1.1,301,7.6,81.1
LOC-DEL-01,2025-01-26 20:00,6.8,235,5.1,86.1
LOC-DEL-01,2025-01-26 21:00,1.4,267,3.5,84.9
LOC-DEL-01,2025-01-26 22:00,2.0,238,3.1,73.4
LOC-DEL-01,2025-01-26 23:00,0.5,306,2.0,91.7
LOC-DEL-01,2025-01-27 00:00,4.4,285,2.0,83.6
LOC-DEL-01,2025-01-27 01:00,3.1,242,3.1,89.3
LOC-DEL-01,2025-01-27 02:00,10.9,326,2.0,78.9
LOC-DEL-01,2025-01-27 03:00,7.4,294,2.3,74.0
LOC-DEL-01,2025-01-27 04:00,7.7,284,6.8,76.2
LOC-DEL-01,2025-01-27 05:00,9.1,231,8.1,62.8
LOC-DEL-01,2025-01-27 06:00,11.7,255,10.3,84.9
LOC-DEL-01,2025-01-27 07:00,13.1,297,13.5,68.5
LOC-DEL-01,2025-01-27 08:00,14.1,228,17.1,56.8
LOC-DEL-01,2025-01-27 09:00,13.0,256,16.5,54.8
LOC-DEL-01,2025-01-27 10:00,11.5,272,18.4,61.6
LOC-DEL-01,2025-01-27 11:00,13.4,256,16.7,49.2
LOC-DEL-01,2025-01-27 12:00,10.4,244,21.6,57.2
LOC-DEL-01,2025-01-27 13:00,9.1,185,19.3,66.0
LOC-DEL-01,2025-01-27 14:00,9.3,294,19.7,59.0
LOC-DEL-01,2025-01-27 15:00,10.2,311,11.7,59.4
LOC-DEL-01,2025-01-27 16:00,6.1,281,12.5,62.9
LOC-DEL-01,2025-01-27 17:00,4.5,299,10.7,64.1
LOC-DEL-01,2025-01-27 18:00,5.1,204,11.3,68.8
LOC-DEL-01,2025-01-27 19:00,9.0,219,7.5,73.6
LOC-DEL-01,2025-01-27 20:00,3.4,349,8.2,82.5
LOC-DEL-01,2025-01-27 21:00,2.1,325,4.9,82.6
LOC-DEL-01,2025-01-27 22:00,0.5,260,4.7,79.9
LOC-DEL-01,2025-01-27 23:00,4.7,249,2.0,84.2
LOC-DEL-01,2025-01-28 00:00,4.5,168,2.0,85.3
LOC-DEL-01,2025-01-28 01:00,6.2,247,2.0,85.5
LOC-DEL-01,2025-01-28 02:00,3.7,216,2.0,86.1
LOC-DEL-01,2025-01-28 03:00,5.2,170,3.4,79.7
LOC-DEL-01,2025-01-28 04:00,9.3,218,7.3,83.9
LOC-DEL-01,2025-01-28 05:00,10.8,300,7.6,73.8
LOC-DEL-01,2025-01-28 06:00,11.9,335,8.9,70.4
LOC-DEL-01,2025-01-28 07:00,12.4,333,13.1,70.1
LOC-DEL-01,2025-01-28 08:00,16.0,301,14.6,58.2
LOC-DEL-01,2025-01-28 09:00,14.4,290,15.0,57.0
LOC-DEL-01,2025-01-28 10:00,17.4,318,17.2,58.6
LOC-DEL-01,2025-01-28 11:00,11.7,287,18.0,60.2
LOC-DEL-01,2025-01-28 12:00,11.5,240,20.7,53.9
LOC-DEL-01,2025-01-28 13:00,11.5,206,16.1,51.6
LOC-DEL-01,2025-01-28 14:00,9.2,338,17.0,61.5
LOC-DEL-01,2025-01-28 15:00,8.2,308,16.4,64.5
LOC-DEL-01,2025-01-28 16:00,8.3,294,12.4,67.0
LOC-DEL-01,2025-01-28 17:00,7.6,227,10.3,61.6
LOC-DEL-01,2025-01-28 18:00,6.7,214,10.7,63.2
LOC-DEL-01,2025-01-28 19:00,2.4,296,8.8,77.0
LOC-DEL-01,2025-01-28 20:00,0.8,181,6.4,74.8
LOC-DEL-01,2025-01-28 21:00,2.4,258,4.9,72.8
LOC-DEL-01,2025-01-28 22:00,1.3,302,4.1,81.5
LOC-DEL-01,2025-01-28 23:00,3.1,200,2.8,86.1
LOC-DEL-01,2025-01-29 00:00,0.8,259,3.1,88.1
LOC-DEL-01,2025-01-29 01:00,4.4,334,2.2,83.8
LOC-DEL-01,2025-01-29 02:00,6.2,329,4.7,76.4
LOC-DEL-01,2025-01-29 03:00,10.5,316,4.9,86.1
LOC-DEL-01,2025-01-29 04:00,8.3,271,6.4,82.7
LOC-DEL-01,2025-01-29 05:00,7.9,338,7.4,81.7
LOC-DEL-01,2025-01-29 06:00,11.7,175,10.7,63.0
LOC-DEL-01,2025-01-29 07:00,11.1,275,13.0,70.5
LOC-DEL-01,2025-01-29 08:00,11.1,336,16.9,60.0
LOC-DEL-01,2025-01-29 09:00,15.8,330,18.6,59.4
LOC-DEL-01,2025-01-29 10:00,16.5,345,15.8,54.6
LOC-DEL-01,2025-01-29 11:00,17.8,246,18.6,51.1
LOC-DEL-01,2025-01-29 12:00,16.3,308,17.5,56.7
LOC-DEL-01,2025-01-29 13:00,12.3,295,18.3,57.8
LOC-DEL-01,2025-01-29 14:00,11.5,218,13.1,55.5
LOC-DEL-01,2025-01-29 15:00,13.1,340,16.2,58.4
LOC-DEL-01,2025-01-29 16:00,7.9,249,13.3,61.7
LOC-DEL-01,2025-01-29 17:00,4.2,298,12.4,62.3
LOC-DEL-01,2025-01-29 18:00,6.8,241,10.9,66.0
LOC-DEL-01,2025-01-29 19:00,3.7,290,8.3,78.0
LOC-DEL-01,2025-01-29 20:00,2.4,236,5.2,76.5
LOC-DEL-01,2025-01-29 21:00,1.2,257,4.1,72.9
LOC-DEL-01,2025-01-29 22:00,1.9,291,2.7,81.8
LOC-DEL-01,2025-01-29 23:00,0.5,223,3.6,81.2
LOC-DEL-01,2025-01-30 00:00,1.3,211,2.0,83.2
LOC-DEL-01,2025-01-30 01:00,4.9,244,2.0,85.4
LOC-DEL-01,2025-01-30 02:00,4.9,231,2.5,78.4
LOC-DEL-01,2025-01-30 03:00,5.7,283,5.2,71.7
LOC-DEL-01,2025-01-30 04:00,8.7,224,6.3,91.0
LOC-DEL-01,2025-01-30 05:00,9.4,232,7.8,65.0
LOC-DEL-01,2025-01-30 06:00,10.8,241,11.4,67.3
LOC-DEL-01,2025-01-30 07:00,15.9,306,14.7,64.5
LOC-DEL-01,2025-01-30 08:00,14.0,183,14.7,64.3
LOC-DEL-01,2025-01-30 09:00,13.7,206,15.2,63.6
LOC-DEL-01,2025-01-30 10:00,16.5,267,16.8,65.5
LOC-DEL-01,2025-01-30 11:00,10.4,228,19.2,53.7
LOC-DEL-01,2025-01-30 12:00,12.7,256,20.3,53.6
LOC-DEL-01,2025-01-30 13:00,16.7,262,20.6,63.6
LOC-DEL-01,2025-01-30 14:00,14.0,217,17.4,49.4
LOC-DEL-01,2025-01-30 15:00,8.4,232,16.0,53.9
LOC-DEL-01,2025-01-30 16:00,6.9,307,13.1,59.8
LOC-DEL-01,2025-01-30 17:00,8.9,246,10.4,67.2
LOC-DEL-01,2025-01-30 18:00,7.4,278,8.9,68.8
LOC-DEL-01,2025-01-30 19:00,1.6,300,7.1,76.3
LOC-DEL-01,2025-01-30 20:00,1.1,230,6.6,76.0
LOC-DEL-01,2025-01-30 21:00,0.9,290,5.1,86.8
LOC-DEL-01,2025-01-30 22:00,1.9,229,2.0,80.1
LOC-DEL-01,2025-01-30 23:00,2.8,261,2.0,81.1
LOC-DEL-01,2025-01-31 00:00,1.6,290,2.0,74.4
LOC-DEL-01,2025-01-31 01:00,2.7,332,2.0,82.0
LOC-DEL-01,2025-01-31 02:00,5.3,174,2.5,84.9
LOC-DEL-01,2025-01-31 03:00,7.5,86,5.5,81.7
LOC-DEL-01,2025-01-31 04:00,7.4,282,2.9,86.1
LOC-DEL-01,2025-01-31 05:00,8.4,284,7.9,71.8
LOC-DEL-01,2025-01-31 06:00,10.2,219,7.7,73.8
LOC-DEL-01,2025-01-31 07:00,11.2,286,11.4,72.4
LOC-DEL-01,2025-01-31 08:00,14.6,353,12.9,66.3
LOC-DEL-01,2025-01-31 09:00,14.0,328,15.4,62.7
LOC-DEL-01,2025-01-31 10:00,13.6,267,15.8,60.7
LOC-DEL-01,2025-01-31 11:00,13.6,279,17.9,56.8
LOC-DEL-01,2025-01-31 12:00,14.9,249,20.4,59.9
LOC-DEL-01,2025-01-31 13:00,14.0,336,16.4,60.3
LOC-DEL-01,2025-01-31 14:00,7.7,252,16.0,55.9
LOC-DEL-01,2025-01-31 15:00,10.8,261,17.2,57.1
LOC-DEL-01,2025-01-31 16:00,8.2,135,14.5,56.8
LOC-DEL-01,2025-01-31 17:00,8.9,304,11.8,58.0
LOC-DEL-01,2025-01-31 18:00,3.1,348,10.7,77.6
LOC-DEL-01,2025-01-31 19:00,6.0,220,9.3,72.7
LOC-DEL-01,2025-01-31 20:00,1.7,222,4.8,74.5
LOC-DEL-01,2025-01-31 21:00,2.9,244,6.2,79.3
LOC-DEL-01,2025-01-31 22:00,0.5,266,2.0,84.3
LOC-DEL-01,2025-01-31 23:00,4.0,274,2.0,94.4
LOC-DEL-02,2025-01-01 00:00,3.9,278,3.9,80.8
LOC-DEL-02,2025-01-01 01:00,5.2,282,2.7,90.9
LOC-DEL-02,2025-01-01 02:00,4.8,274,2.0,78.2
LOC-DEL-02,2025-01-01 03:00,9.5,297,2.6,92.7
LOC-DEL-02,2025-01-01 04:00,6.1,273,6.1,76.4
LOC-DEL-02,2025-01-01 05:00,10.2,263,8.3,67.7
LOC-DEL-02,2025-01-01 06:00,10.2,354,7.1,65.7
LOC-DEL-02,2025-01-01 07:00,13.2,200,12.9,59.4
LOC-DEL-02,2025-01-01 08:00,13.0,329,15.6,60.1
LOC-DEL-02,2025-01-01 09:00,12.6,316,13.7,52.4
LOC-DEL-02,2025-01-01 10:00,13.1,294,14.6,42.8
LOC-DEL-02,2025-01-01 11:00,13.0,321,19.5,53.2
LOC-DEL-02,2025-01-01 12:00,13.6,290,15.2,53.1
LOC-DEL-02,2025-01-01 13:00,7.3,240,17.0,55.7
LOC-DEL-02,2025-01-01 14:00,11.1,290,17.6,52.1
LOC-DEL-02,2025-01-01 15:00,7.6,260,15.1,60.2
LOC-DEL-02,2025-01-01 16:00,6.8,280,14.9,63.3
LOC-DEL-02,2025-01-01 17:00,8.8,254,13.1,55.9
LOC-DEL-02,2025-01-01 18:00,2.3,238,10.6,76.0
LOC-DEL-02,2025-01-01 19:00,7.2,231,7.5,70.0
LOC-DEL-02,2025-01-01 20:00,0.5,252,5.2,78.5
LOC-DEL-02,2025-01-01 21:00,2.0,246,4.8,78.9
LOC-DEL-02,2025-01-01 22:00,5.5,270,2.0,84.6
LOC-DEL-02,2025-01-01 23:00,0.5,346,2.6,88.0
LOC-DEL-02,2025-01-02 00:00,1.3,351,2.3,93.2
LOC-DEL-02,2025-01-02 01:00,4.2,258,3.4,87.3
LOC-DEL-02,2025-01-02 02:00,1.1,219,4.9,83.7
LOC-DEL-02,2025-01-02 03:00,6.3,324,4.1,82.2
LOC-DEL-02,2025-01-02 04:00,4.4,304,3.1,78.2
LOC-DEL-02,2025-01-02 05:00,7.8,327,7.8,76.0
LOC-DEL-02,2025-01-02 06:00,10.7,296,11.6,72.9
LOC-DEL-02,2025-01-02 07:00,15.5,318,11.0,70.4
LOC-DEL-02,2025-01-02 08:00,10.6,295,12.9,64.3
LOC-DEL-02,2025-01-02 09:00,11.5,257,16.3,50.0
LOC-DEL-02,2025-01-02 10:00,14.8,281,16.5,51.0
LOC-DEL-02,2025-01-02 11:00,15.9,344,17.4,51.7
LOC-DEL-02,2025-01-02 12:00,14.2,253,17.3,51.9
LOC-DEL-02,2025-01-02 13:00,8.4,329,17.5,59.2
LOC-DEL-02,2025-01-02 14:00,10.8,268,17.0,55.0
LOC-DEL-02,2025-01-02 15:00,9.6,289,13.1,66.9
LOC-DEL-02,2025-01-02 16:00,8.9,257,15.4,57.4
LOC-DEL-02,2025-01-02 17:00,6.2,242,13.3,55.5
LOC-DEL-02,2025-01-02 18:00,3.6,237,10.6,72.4
LOC-DEL-02,2025-01-02 19:00,5.4,253,7.8,69.4
LOC-DEL-02,2025-01-02 20:00,0.7,196,2.0,75.6
LOC-DEL-02,2025-01-02 21:00,4.9,284,2.5,81.2
LOC-DEL-02,2025-01-02 22:00,1.1,238,2.2,85.3
LOC-DEL-02,2025-01-02 23:00,1.4,277,2.0,75.7
LOC-DEL-02,2025-01-03 00:00,0.9,297,2.0,82.9
LOC-DEL-02,2025-01-03 01:00,1.8,236,2.0,88.4
LOC-DEL-02,2025-01-03 02:00,7.0,293,2.0,80.5
